Cell ID,Label 1,Label 2,Label 3,Probability 1,Probability 2,Probability 3,Test Accuracy,Test Loss
12338,cluster_2,cluster_11,cluster_18,0.16409476,0.09692129,0.08590141,0.1769462674856186,2.9246490001678467
1247,cluster_1,cluster_15,cluster_5,0.14963484,0.1306768,0.1046843,0.1769462674856186,2.9246490001678467
12493,cluster_1,cluster_4,cluster_5,0.19992293,0.18806037,0.06033339,0.1769462674856186,2.9246490001678467
12506,cluster_1,cluster_15,cluster_11,0.14279227,0.08617927,0.081985556,0.1769462674856186,2.9246490001678467
12623,cluster_1,cluster_8,cluster_6,0.10615905,0.10188774,0.0956762,0.1769462674856186,2.9246490001678467
12643,cluster_1,cluster_11,cluster_4,0.14428192,0.113177784,0.083952084,0.1769462674856186,2.9246490001678467
1273,cluster_11,cluster_1,cluster_5,0.15437184,0.1434271,0.081894614,0.1769462674856186,2.9246490001678467
12744,cluster_10,cluster_3,cluster_1,0.102305844,0.09070897,0.086965024,0.1769462674856186,2.9246490001678467
12755,cluster_1,cluster_3,cluster_6,0.14997566,0.10547278,0.0947832,0.1769462674856186,2.9246490001678467
12810,cluster_1,cluster_2,cluster_10,0.14512774,0.07984732,0.07720943,0.1769462674856186,2.9246490001678467
12857,cluster_1,cluster_15,cluster_14,0.1597497,0.109268546,0.08947666,0.1769462674856186,2.9246490001678467
12864,cluster_1,cluster_11,cluster_5,0.12495024,0.10936464,0.085175894,0.1769462674856186,2.9246490001678467
1287,cluster_1,cluster_10,cluster_2,0.1741168,0.099939875,0.0934056,0.1769462674856186,2.9246490001678467
12956,cluster_8,cluster_3,cluster_1,0.32013816,0.2805182,0.0724766,0.1769462674856186,2.9246490001678467
13035,cluster_8,cluster_5,cluster_3,0.13487896,0.11673655,0.11204904,0.1769462674856186,2.9246490001678467
13036,cluster_8,cluster_1,cluster_3,0.24545097,0.11578379,0.093003124,0.1769462674856186,2.9246490001678467
13057,cluster_3,cluster_6,cluster_1,0.25001338,0.11931538,0.10389716,0.1769462674856186,2.9246490001678467
13091,cluster_2,cluster_1,cluster_11,0.1878737,0.13367581,0.0935589,0.1769462674856186,2.9246490001678467
1312,cluster_1,cluster_6,cluster_5,0.22394703,0.08977802,0.08956014,0.1769462674856186,2.9246490001678467
13135,cluster_3,cluster_5,cluster_1,0.18803169,0.12113403,0.1054375,0.1769462674856186,2.9246490001678467
13380,cluster_1,cluster_8,cluster_10,0.12411819,0.112042084,0.09721873,0.1769462674856186,2.9246490001678467
13388,cluster_3,cluster_8,cluster_1,0.2691186,0.25775063,0.0842179,0.1769462674856186,2.9246490001678467
13428,cluster_3,cluster_8,cluster_5,0.38464567,0.19870117,0.09509801,0.1769462674856186,2.9246490001678467
13491,cluster_5,cluster_15,cluster_3,0.1722009,0.15933976,0.15397061,0.1769462674856186,2.9246490001678467
13543,cluster_6,cluster_1,cluster_3,0.19934183,0.13467337,0.093834914,0.1769462674856186,2.9246490001678467
13725,cluster_5,cluster_1,cluster_3,0.20558867,0.171248,0.15229811,0.1769462674856186,2.9246490001678467
13776,cluster_5,cluster_9,cluster_3,0.2373089,0.14493029,0.13723627,0.1769462674856186,2.9246490001678467
13915,cluster_3,cluster_8,cluster_15,0.4338211,0.21689732,0.07012569,0.1769462674856186,2.9246490001678467
13997,cluster_8,cluster_3,cluster_6,0.17709701,0.14086762,0.12045689,0.1769462674856186,2.9246490001678467
14027,cluster_3,cluster_5,cluster_15,0.24279907,0.17356484,0.10647092,0.1769462674856186,2.9246490001678467
14038,cluster_3,cluster_8,cluster_5,0.2496905,0.11694491,0.11416429,0.1769462674856186,2.9246490001678467
14061,cluster_15,cluster_1,cluster_3,0.14012675,0.12967658,0.12636556,0.1769462674856186,2.9246490001678467
14111,cluster_1,cluster_6,cluster_11,0.24878588,0.09344602,0.08611259,0.1769462674856186,2.9246490001678467
14146,cluster_3,cluster_6,cluster_1,0.1423335,0.09399961,0.09375326,0.1769462674856186,2.9246490001678467
14156,cluster_3,cluster_8,cluster_1,0.23190334,0.18227299,0.12059732,0.1769462674856186,2.9246490001678467
1419,cluster_1,cluster_9,cluster_10,0.14328696,0.10586162,0.08946592,0.1769462674856186,2.9246490001678467
14228,cluster_1,cluster_10,cluster_16,0.120080724,0.08823378,0.0806818,0.1769462674856186,2.9246490001678467
14242,cluster_8,cluster_10,cluster_3,0.23782152,0.15286766,0.10863601,0.1769462674856186,2.9246490001678467
14255,cluster_9,cluster_8,cluster_10,0.19698922,0.11337632,0.1115162,0.1769462674856186,2.9246490001678467
14288,cluster_15,cluster_1,cluster_3,0.2317649,0.12381906,0.12312372,0.1769462674856186,2.9246490001678467
14349,cluster_8,cluster_10,cluster_1,0.16419132,0.1553725,0.14798804,0.1769462674856186,2.9246490001678467
14370,cluster_8,cluster_3,cluster_1,0.23475128,0.1439243,0.10917281,0.1769462674856186,2.9246490001678467
14385,cluster_3,cluster_10,cluster_16,0.16903938,0.14863801,0.14098428,0.1769462674856186,2.9246490001678467
1439,cluster_1,cluster_15,cluster_4,0.12441617,0.09731069,0.09627182,0.1769462674856186,2.9246490001678467
14411,cluster_15,cluster_5,cluster_1,0.18889593,0.16140346,0.15975685,0.1769462674856186,2.9246490001678467
14429,cluster_3,cluster_8,cluster_1,0.26692,0.17796054,0.14024226,0.1769462674856186,2.9246490001678467
14509,cluster_12,cluster_10,cluster_5,0.13445336,0.12040212,0.09356378,0.1769462674856186,2.9246490001678467
14539,cluster_11,cluster_1,cluster_7,0.2407354,0.0939994,0.074485466,0.1769462674856186,2.9246490001678467
1474,cluster_1,cluster_10,cluster_8,0.1530022,0.11238218,0.10066989,0.1769462674856186,2.9246490001678467
14759,cluster_9,cluster_17,cluster_13,0.19071813,0.15190779,0.08513282,0.1769462674856186,2.9246490001678467
14865,cluster_1,cluster_2,cluster_10,0.18577603,0.11172443,0.09386025,0.1769462674856186,2.9246490001678467
14918,cluster_1,cluster_8,cluster_13,0.11711623,0.10625099,0.07628075,0.1769462674856186,2.9246490001678467
14928,cluster_9,cluster_17,cluster_2,0.17394328,0.0951318,0.06946812,0.1769462674856186,2.9246490001678467
15475,cluster_1,cluster_15,cluster_10,0.3058633,0.07037364,0.060796205,0.1769462674856186,2.9246490001678467
15821,cluster_1,cluster_17,cluster_9,0.09718376,0.087602936,0.078765236,0.1769462674856186,2.9246490001678467
1604,cluster_17,cluster_9,cluster_1,0.16290224,0.102750205,0.092805855,0.1769462674856186,2.9246490001678467
16135,cluster_9,cluster_17,cluster_2,0.12173725,0.096318744,0.08823892,0.1769462674856186,2.9246490001678467
16140,cluster_1,cluster_2,cluster_4,0.1313735,0.12921093,0.11806368,0.1769462674856186,2.9246490001678467
16231,cluster_1,cluster_10,cluster_8,0.1372978,0.10486325,0.07897106,0.1769462674856186,2.9246490001678467
16236,cluster_11,cluster_20,cluster_7,0.2300077,0.090818815,0.08922851,0.1769462674856186,2.9246490001678467
16266,cluster_7,cluster_1,cluster_14,0.14410627,0.0967279,0.09534989,0.1769462674856186,2.9246490001678467
16316,cluster_1,cluster_4,cluster_7,0.14902873,0.09697532,0.08164021,0.1769462674856186,2.9246490001678467
16379,cluster_11,cluster_4,cluster_5,0.087036364,0.07092132,0.07012621,0.1769462674856186,2.9246490001678467
16446,cluster_1,cluster_15,cluster_9,0.1513248,0.1179071,0.07851733,0.1769462674856186,2.9246490001678467
16451,cluster_1,cluster_11,cluster_7,0.17543384,0.1481899,0.12381653,0.1769462674856186,2.9246490001678467
16452,cluster_1,cluster_15,cluster_7,0.16183914,0.06867377,0.06566239,0.1769462674856186,2.9246490001678467
16453,cluster_7,cluster_14,cluster_2,0.31614518,0.13392863,0.07485073,0.1769462674856186,2.9246490001678467
1666,cluster_15,cluster_1,cluster_9,0.18776229,0.17646253,0.10025988,0.1769462674856186,2.9246490001678467
16761,cluster_7,cluster_11,cluster_13,0.8378478,0.08462883,0.01785198,0.1769462674856186,2.9246490001678467
16770,cluster_1,cluster_14,cluster_7,0.1455213,0.11489407,0.086303584,0.1769462674856186,2.9246490001678467
16792,cluster_2,cluster_1,cluster_11,0.1964626,0.11877673,0.079659574,0.1769462674856186,2.9246490001678467
16817,cluster_1,cluster_2,cluster_15,0.1401278,0.09243445,0.09064879,0.1769462674856186,2.9246490001678467
16826,cluster_5,cluster_1,cluster_15,0.10494841,0.103827275,0.09528698,0.1769462674856186,2.9246490001678467
16843,cluster_1,cluster_5,cluster_15,0.09197808,0.075611554,0.073245935,0.1769462674856186,2.9246490001678467
16880,cluster_4,cluster_2,cluster_1,0.113016024,0.111691356,0.11162396,0.1769462674856186,2.9246490001678467
17210,cluster_2,cluster_4,cluster_1,0.18811345,0.12788776,0.114750974,0.1769462674856186,2.9246490001678467
17326,cluster_2,cluster_1,cluster_11,0.22746502,0.15406789,0.10206068,0.1769462674856186,2.9246490001678467
1734,cluster_8,cluster_10,cluster_1,0.26608226,0.12701173,0.09357737,0.1769462674856186,2.9246490001678467
17401,cluster_1,cluster_3,cluster_5,0.16584371,0.0955653,0.0899314,0.1769462674856186,2.9246490001678467
17403,cluster_2,cluster_1,cluster_15,0.14678548,0.11541146,0.082485385,0.1769462674856186,2.9246490001678467
17404,cluster_1,cluster_2,cluster_14,0.13016354,0.10182723,0.08401761,0.1769462674856186,2.9246490001678467
17408,cluster_1,cluster_3,cluster_10,0.24503435,0.12939212,0.08587684,0.1769462674856186,2.9246490001678467
17474,cluster_8,cluster_15,cluster_1,0.22890621,0.15077513,0.10241841,0.1769462674856186,2.9246490001678467
17730,cluster_2,cluster_1,cluster_13,0.14946221,0.084687114,0.07256925,0.1769462674856186,2.9246490001678467
1774,cluster_1,cluster_15,cluster_5,0.28124794,0.095907375,0.09430616,0.1769462674856186,2.9246490001678467
17828,cluster_1,cluster_3,cluster_10,0.20265357,0.09279452,0.08618952,0.1769462674856186,2.9246490001678467
17856,cluster_3,cluster_1,cluster_4,0.106288604,0.10103294,0.08720384,0.1769462674856186,2.9246490001678467
17889,cluster_9,cluster_17,cluster_1,0.11348579,0.108967006,0.09793688,0.1769462674856186,2.9246490001678467
17928,cluster_1,cluster_2,cluster_15,0.17710061,0.09118285,0.07156612,0.1769462674856186,2.9246490001678467
17937,cluster_4,cluster_1,cluster_10,0.13790289,0.12885356,0.07193512,0.1769462674856186,2.9246490001678467
18005,cluster_4,cluster_11,cluster_1,0.10814432,0.07996652,0.07811079,0.1769462674856186,2.9246490001678467
18011,cluster_2,cluster_4,cluster_1,0.12917641,0.12397917,0.10381304,0.1769462674856186,2.9246490001678467
18070,cluster_1,cluster_12,cluster_15,0.16151184,0.09619278,0.09101666,0.1769462674856186,2.9246490001678467
18326,cluster_10,cluster_1,cluster_3,0.14529656,0.1115332,0.099588916,0.1769462674856186,2.9246490001678467
18394,cluster_10,cluster_5,cluster_1,0.17167175,0.1301205,0.10341335,0.1769462674856186,2.9246490001678467
1842,cluster_1,cluster_8,cluster_3,0.15790977,0.12427782,0.12149347,0.1769462674856186,2.9246490001678467
18444,cluster_1,cluster_5,cluster_15,0.11579571,0.11446487,0.113323785,0.1769462674856186,2.9246490001678467
18479,cluster_8,cluster_1,cluster_5,0.23684531,0.11185444,0.08944452,0.1769462674856186,2.9246490001678467
18681,cluster_1,cluster_4,cluster_6,0.11621093,0.10649803,0.09681644,0.1769462674856186,2.9246490001678467
18762,cluster_1,cluster_10,cluster_4,0.17760499,0.10133028,0.10123071,0.1769462674856186,2.9246490001678467
18767,cluster_1,cluster_4,cluster_2,0.15702638,0.07945071,0.07390382,0.1769462674856186,2.9246490001678467
18820,cluster_1,cluster_15,cluster_11,0.28612065,0.09812219,0.09740456,0.1769462674856186,2.9246490001678467
18837,cluster_1,cluster_15,cluster_10,0.19893958,0.09024539,0.07874112,0.1769462674856186,2.9246490001678467
19246,cluster_5,cluster_3,cluster_1,0.15998597,0.15566438,0.14350335,0.1769462674856186,2.9246490001678467
19249,cluster_5,cluster_1,cluster_4,0.095541716,0.09017569,0.08094273,0.1769462674856186,2.9246490001678467
19264,cluster_2,cluster_11,cluster_1,0.20858932,0.112952426,0.10792868,0.1769462674856186,2.9246490001678467
19289,cluster_15,cluster_1,cluster_10,0.1391537,0.10363879,0.08335177,0.1769462674856186,2.9246490001678467
19306,cluster_10,cluster_8,cluster_1,0.13246214,0.11794447,0.116887234,0.1769462674856186,2.9246490001678467
19319,cluster_3,cluster_5,cluster_10,0.16330296,0.1131173,0.10060458,0.1769462674856186,2.9246490001678467
19330,cluster_8,cluster_3,cluster_10,0.16975941,0.14350365,0.1179337,0.1769462674856186,2.9246490001678467
19336,cluster_3,cluster_5,cluster_8,0.46046305,0.12342533,0.078810014,0.1769462674856186,2.9246490001678467
19371,cluster_8,cluster_3,cluster_5,0.25988263,0.11143579,0.09334945,0.1769462674856186,2.9246490001678467
19374,cluster_15,cluster_4,cluster_1,0.1111088,0.11033811,0.10275613,0.1769462674856186,2.9246490001678467
19378,cluster_2,cluster_14,cluster_1,0.1867954,0.10252562,0.08772428,0.1769462674856186,2.9246490001678467
1947,cluster_2,cluster_1,cluster_9,0.10757805,0.10706381,0.089874804,0.1769462674856186,2.9246490001678467
19488,cluster_9,cluster_11,cluster_20,0.15860331,0.1054129,0.09540294,0.1769462674856186,2.9246490001678467
19501,cluster_2,cluster_9,cluster_17,0.20945698,0.14491594,0.104239196,0.1769462674856186,2.9246490001678467
19582,cluster_2,cluster_1,cluster_4,0.11249934,0.10471373,0.076547205,0.1769462674856186,2.9246490001678467
19592,cluster_10,cluster_3,cluster_15,0.13504024,0.112902425,0.09123516,0.1769462674856186,2.9246490001678467
19619,cluster_11,cluster_1,cluster_14,0.18816929,0.15328053,0.074753456,0.1769462674856186,2.9246490001678467
19708,cluster_3,cluster_1,cluster_8,0.3586595,0.124095775,0.10174028,0.1769462674856186,2.9246490001678467
19731,cluster_3,cluster_8,cluster_1,0.22180924,0.20599663,0.1190311,0.1769462674856186,2.9246490001678467
19758,cluster_1,cluster_3,cluster_5,0.27871192,0.14965063,0.14077671,0.1769462674856186,2.9246490001678467
19864,cluster_3,cluster_1,cluster_8,0.260024,0.16996859,0.16773206,0.1769462674856186,2.9246490001678467
20060,cluster_1,cluster_9,cluster_19,0.22787283,0.19580844,0.13809586,0.1769462674856186,2.9246490001678467
20144,cluster_3,cluster_5,cluster_15,0.38484937,0.19024853,0.080155626,0.1769462674856186,2.9246490001678467
2016,cluster_9,cluster_17,cluster_1,0.24907805,0.105490066,0.07905563,0.1769462674856186,2.9246490001678467
20285,cluster_5,cluster_1,cluster_15,0.16012292,0.14133199,0.13981101,0.1769462674856186,2.9246490001678467
20290,cluster_2,cluster_1,cluster_11,0.22152765,0.159025,0.12508284,0.1769462674856186,2.9246490001678467
20296,cluster_3,cluster_1,cluster_5,0.16838156,0.1343544,0.13356137,0.1769462674856186,2.9246490001678467
20307,cluster_1,cluster_5,cluster_3,0.17840402,0.1361336,0.12970376,0.1769462674856186,2.9246490001678467
20433,cluster_10,cluster_16,cluster_12,0.13214444,0.0962546,0.09335902,0.1769462674856186,2.9246490001678467
20562,cluster_9,cluster_1,cluster_8,0.15785384,0.10089328,0.09205779,0.1769462674856186,2.9246490001678467
20570,cluster_8,cluster_15,cluster_1,0.12720624,0.11548449,0.10590941,0.1769462674856186,2.9246490001678467
20600,cluster_1,cluster_2,cluster_11,0.19651471,0.094383314,0.0795717,0.1769462674856186,2.9246490001678467
20638,cluster_9,cluster_5,cluster_1,0.3117538,0.12537561,0.07261928,0.1769462674856186,2.9246490001678467
20678,cluster_1,cluster_15,cluster_2,0.14725855,0.08965195,0.08379816,0.1769462674856186,2.9246490001678467
20836,cluster_10,cluster_8,cluster_1,0.33103046,0.19964257,0.087817274,0.1769462674856186,2.9246490001678467
20837,cluster_1,cluster_15,cluster_5,0.25601783,0.17352514,0.08248155,0.1769462674856186,2.9246490001678467
20908,cluster_1,cluster_10,cluster_8,0.13744366,0.10395964,0.07798644,0.1769462674856186,2.9246490001678467
21000,cluster_3,cluster_24,cluster_10,0.21483348,0.1578939,0.09918007,0.1769462674856186,2.9246490001678467
21007,cluster_4,cluster_2,cluster_1,0.2546799,0.0776738,0.07390143,0.1769462674856186,2.9246490001678467
21234,cluster_1,cluster_2,cluster_15,0.21730997,0.14580852,0.08962672,0.1769462674856186,2.9246490001678467
21240,cluster_1,cluster_15,cluster_5,0.17755106,0.11486588,0.10140861,0.1769462674856186,2.9246490001678467
21281,cluster_14,cluster_7,cluster_11,0.22218634,0.19465406,0.11741462,0.1769462674856186,2.9246490001678467
21295,cluster_1,cluster_5,cluster_10,0.12595895,0.12091729,0.09895275,0.1769462674856186,2.9246490001678467
21438,cluster_8,cluster_3,cluster_10,0.21484032,0.17785874,0.14405623,0.1769462674856186,2.9246490001678467
215,cluster_1,cluster_15,cluster_8,0.12602186,0.09502398,0.08894761,0.1769462674856186,2.9246490001678467
21532,cluster_1,cluster_2,cluster_15,0.14170362,0.096822985,0.08964954,0.1769462674856186,2.9246490001678467
21721,cluster_9,cluster_28,cluster_15,0.30484554,0.1138865,0.08616697,0.1769462674856186,2.9246490001678467
21741,cluster_3,cluster_1,cluster_5,0.2264937,0.14354415,0.08229023,0.1769462674856186,2.9246490001678467
21778,cluster_1,cluster_3,cluster_5,0.12327863,0.11826159,0.097779416,0.1769462674856186,2.9246490001678467
21848,cluster_4,cluster_1,cluster_2,0.14555962,0.096638806,0.082705684,0.1769462674856186,2.9246490001678467
21856,cluster_1,cluster_3,cluster_15,0.2501169,0.10712756,0.101510465,0.1769462674856186,2.9246490001678467
21872,cluster_1,cluster_9,cluster_11,0.17255251,0.07355111,0.06761461,0.1769462674856186,2.9246490001678467
21884,cluster_3,cluster_1,cluster_5,0.1790182,0.1403391,0.13466719,0.1769462674856186,2.9246490001678467
21892,cluster_3,cluster_10,cluster_16,0.33124614,0.09898442,0.080749854,0.1769462674856186,2.9246490001678467
22009,cluster_1,cluster_5,cluster_15,0.14955215,0.13419169,0.116605975,0.1769462674856186,2.9246490001678467
22033,cluster_8,cluster_3,cluster_10,0.2260742,0.17494428,0.10567538,0.1769462674856186,2.9246490001678467
22041,cluster_5,cluster_15,cluster_1,0.105521694,0.101193585,0.08918564,0.1769462674856186,2.9246490001678467
22048,cluster_3,cluster_10,cluster_6,0.25959983,0.11005183,0.10765615,0.1769462674856186,2.9246490001678467
22084,cluster_8,cluster_1,cluster_4,0.30504453,0.10867308,0.102865346,0.1769462674856186,2.9246490001678467
22196,cluster_3,cluster_8,cluster_1,0.1348438,0.11579118,0.111835234,0.1769462674856186,2.9246490001678467
22260,cluster_5,cluster_1,cluster_6,0.16685793,0.13843957,0.09723787,0.1769462674856186,2.9246490001678467
22302,cluster_3,cluster_5,cluster_1,0.22285625,0.11883516,0.105756305,0.1769462674856186,2.9246490001678467
22355,cluster_3,cluster_1,cluster_8,0.19280604,0.15724312,0.14329451,0.1769462674856186,2.9246490001678467
22444,cluster_8,cluster_3,cluster_4,0.2671223,0.13503687,0.11046112,0.1769462674856186,2.9246490001678467
2248,cluster_1,cluster_5,cluster_3,0.13217327,0.093937114,0.083901584,0.1769462674856186,2.9246490001678467
2255,cluster_14,cluster_1,cluster_7,0.19984853,0.115496606,0.10635711,0.1769462674856186,2.9246490001678467
22624,cluster_8,cluster_3,cluster_10,0.32278702,0.1082915,0.10595356,0.1769462674856186,2.9246490001678467
22628,cluster_8,cluster_3,cluster_1,0.4154836,0.19347182,0.11130789,0.1769462674856186,2.9246490001678467
2263,cluster_14,cluster_5,cluster_1,0.11558193,0.11075968,0.10519365,0.1769462674856186,2.9246490001678467
22630,cluster_8,cluster_3,cluster_1,0.35779724,0.19149092,0.09469938,0.1769462674856186,2.9246490001678467
22646,cluster_8,cluster_3,cluster_10,0.24234706,0.17516209,0.10538485,0.1769462674856186,2.9246490001678467
22661,cluster_8,cluster_3,cluster_1,0.3845759,0.15584542,0.0759927,0.1769462674856186,2.9246490001678467
22668,cluster_8,cluster_3,cluster_10,0.3326762,0.19833408,0.11050491,0.1769462674856186,2.9246490001678467
22699,cluster_3,cluster_5,cluster_10,0.33792892,0.15362819,0.07825927,0.1769462674856186,2.9246490001678467
22703,cluster_3,cluster_15,cluster_8,0.23870318,0.124375254,0.10850374,0.1769462674856186,2.9246490001678467
22855,cluster_5,cluster_1,cluster_15,0.31853843,0.13714187,0.10033536,0.1769462674856186,2.9246490001678467
22874,cluster_11,cluster_14,cluster_15,0.20497191,0.106606215,0.089681044,0.1769462674856186,2.9246490001678467
22918,cluster_10,cluster_1,cluster_8,0.11737879,0.108174235,0.103293575,0.1769462674856186,2.9246490001678467
22936,cluster_3,cluster_8,cluster_10,0.3096779,0.1506672,0.077808075,0.1769462674856186,2.9246490001678467
22973,cluster_5,cluster_3,cluster_15,0.2453504,0.13658772,0.11236219,0.1769462674856186,2.9246490001678467
23009,cluster_5,cluster_1,cluster_3,0.16981478,0.15093927,0.14082584,0.1769462674856186,2.9246490001678467
23022,cluster_1,cluster_5,cluster_6,0.2676276,0.0983989,0.094478,0.1769462674856186,2.9246490001678467
23057,cluster_3,cluster_1,cluster_8,0.22133553,0.16494526,0.16211611,0.1769462674856186,2.9246490001678467
23084,cluster_3,cluster_8,cluster_10,0.3580952,0.3083118,0.07708712,0.1769462674856186,2.9246490001678467
23086,cluster_3,cluster_5,cluster_6,0.23897472,0.1590854,0.093167394,0.1769462674856186,2.9246490001678467
23087,cluster_3,cluster_8,cluster_5,0.21687762,0.13756691,0.11434077,0.1769462674856186,2.9246490001678467
23134,cluster_3,cluster_8,cluster_15,0.123141505,0.11217083,0.10395783,0.1769462674856186,2.9246490001678467
23165,cluster_3,cluster_8,cluster_5,0.3641396,0.13267079,0.11560447,0.1769462674856186,2.9246490001678467
23169,cluster_10,cluster_1,cluster_8,0.3177158,0.14408895,0.09186417,0.1769462674856186,2.9246490001678467
23191,cluster_3,cluster_10,cluster_8,0.20979019,0.14750624,0.13087632,0.1769462674856186,2.9246490001678467
23218,cluster_1,cluster_8,cluster_3,0.15310785,0.14383163,0.10909959,0.1769462674856186,2.9246490001678467
23270,cluster_1,cluster_5,cluster_15,0.22156747,0.11772442,0.112290286,0.1769462674856186,2.9246490001678467
23307,cluster_5,cluster_3,cluster_8,0.28525332,0.17558652,0.09476078,0.1769462674856186,2.9246490001678467
23361,cluster_3,cluster_8,cluster_5,0.31407076,0.30228087,0.10261452,0.1769462674856186,2.9246490001678467
23368,cluster_1,cluster_3,cluster_10,0.19681872,0.13326022,0.12527089,0.1769462674856186,2.9246490001678467
23370,cluster_3,cluster_5,cluster_1,0.21234879,0.1521064,0.14782389,0.1769462674856186,2.9246490001678467
23461,cluster_12,cluster_10,cluster_13,0.11835336,0.071740314,0.07070614,0.1769462674856186,2.9246490001678467
2352,cluster_11,cluster_1,cluster_2,0.33817703,0.118795216,0.10009872,0.1769462674856186,2.9246490001678467
